# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  15601.000000  15668.000000  2961.541775  0.494562  0.505438  99.489234  87.653162  0.018091  19520.000000  0.001056
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
O10  15619.000000  15650.000000  2961.541775  0.491584  0.508416  89.183118  98.120111  0.018091  19520.000000  0.000727
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           216.363388      285.131497       67.339392       79.211892
  DYJetsToLL_M_50                                     Bkg           460.837256      439.245335       57.834336       57.253896
  Data                                                Data        15619.000000    15650.000000      124.975998      125.099960
  ST_s-channel_4f_leptonDecays                        Bkg             0.832412        0.909285        0.282057        0.268675
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             2.602579        2.163625        0.403455        0.376951
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             2.517533        3.182823        0.378558        0.411375
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           265.382270      264.236460        5.571548        5.562138
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           257.914035      264.855713        5.381728        5.459338
  TTWJetsToLNu                                        Bkg            11.187897       11.378595        0.231798        0.231464
  TTWJetsToQQ                                         Bkg             8.669869       10.746068        0.920711        0.990156
  TTZToLLNuNu                                         Bkg             9.832131        9.743311        0.186293        0.185476
  TTZToQQ                                             Bkg            13.561529       13.205582        0.118315        0.117692
  TTbar_AllHadronic                                   Bkg             0.393387        0.653076        0.163654        0.234764
  TTbar_SemiLeptonic                                  Bkg           192.981615      185.071393        3.224593        3.146517
  TTbar_Signal                                        Signal      15734.220390    15711.353220       26.830956       26.803095
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg             6.315193        6.686821        1.033419        1.029007
  WZ                                                  Bkg             2.000054        2.818423        0.494993        0.600239
  ZZ                                                  Bkg             4.455676        5.666945        1.070336        1.200592

# ===== O11 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O11  15602.000000  15667.000000  2961.541775  0.509853  0.490147  97.919761  89.403048  0.018091  19520.000000  -0.000028
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           305.570417      195.924468       80.003683       66.396748
  DYJetsToLL_M_50                                     Bkg           431.271657      468.810934       55.800953       59.237426
  Data                                                Data        15602.000000    15667.000000      124.907966      125.167887
