# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  266807.000000  267365.000000  28512.888837  0.493344  0.506656  322.101227  130.527139  0.042958  137642.451518  0.000034
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            42.179084       43.436918        1.538403        1.573094
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            51.223393       51.379123        1.593047        1.630181
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          4677.371939     4678.710240       21.060330       21.063210
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          4681.183161     4671.572089       21.041748       21.026878
  TTWJetsToLNu                                        Bkg           192.416606      192.104068        0.858224        0.857433
  TTWJetsToQQ                                         Bkg           146.819670      150.082313        3.443560        3.448226
  TTZToLLNuNu                                         Bkg           140.894682      140.592639        0.650912        0.651182
  TTZToQQ                                             Bkg           207.716097      208.309796        0.526581        0.526550
  TTbar_AllHadronic                                   Bkg             5.332761        4.965050        0.592949        0.598419
  TTbar_SemiLeptonic                                  Bkg          3087.317267     3105.600485       11.767357       11.812110
  TTbar_Signal                                        Signal     263298.497610   263225.401612       96.356613       96.232105
  WJetsToLNu                                          Bkg           166.945804     -172.996273      228.472514      235.184032
  WW                                                  Bkg           144.740287      143.344671        7.210494        7.063796
  WZ                                                  Bkg            18.861014       26.478805        2.259179        2.889041
  ZZ                                                  Bkg            13.240577       15.726593        1.820974        2.070873

# ===== O13 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O13  266795.000000  267377.000000  28512.931304  0.514908  0.485092  191.419265  290.077923  0.042958  137642.451518  -0.000129
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           -10.275409        0.000000       10.275409        0.000000
  DYJetsToLL_M_50                                     Bkg           883.224484      769.844692       75.130372       72.886853
  Data                                                Data       266795.000000   267377.000000      516.522023      517.085099
  ST_s-channel_4f_leptonDecays                        Bkg            17.921452       16.667228        1.116670        1.015468
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            44.432417       41.183585        1.578763        1.532585
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            53.522615       49.079901        1.640366        1.582557
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          4694.704395     4661.377784       21.101391       21.022075
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          4686.910629     4665.844621       21.064395       21.004190
  TTWJetsToLNu                                        Bkg           191.948120      192.572553        0.857273        0.858384
  TTWJetsToQQ                                         Bkg           152.853759      144.048223        3.450443        3.441338
  TTZToLLNuNu                                         Bkg           140.851848      140.635472        0.650170        0.651922
  TTZToQQ                                             Bkg           208.081684      207.944210        0.526607        0.526524
  TTbar_AllHadronic                                   Bkg             5.183171        5.114640        0.602207        0.589100
  TTbar_SemiLeptonic                                  Bkg          3095.612191     3097.305561       11.790678       11.788831
  TTbar_Signal                                        Signal     263227.886291   263296.012931       96.228456       96.360257
  WJetsToLNu                                          Bkg           335.955338     -342.005807      172.574573      278.799633
  WW                                                  Bkg           143.231412      144.853545        7.126665        7.148363
  WZ                                                  Bkg            22.718907       22.620911        2.540890        2.644678
  ZZ                                                  Bkg            14.671866       14.295304        1.954138        1.945715

