# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  85069.000000  85362.000000  9359.346187  0.508402  0.491598  146.250613  43.166103  0.044040  41477.877399  0.000119
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  TTbar_SemiLeptonic                                  Bkg          1070.084674     1056.021696        6.802243        6.758406
  TTbar_Signal                                        Signal      81280.166011    81381.453557       50.640866       50.896161
  WJetsToLNu                                          Bkg             0.000000      196.392508        0.000000      140.132993
  WW                                                  Bkg            42.745075       43.654763        3.593406        3.653383
  WZ                                                  Bkg             6.696430        4.835592        1.306446        1.121005
  ZZ                                                  Bkg             4.822321        3.867485        1.099689        0.944300

# ===== O11 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O11  85145.000000  85286.000000  9359.388654  0.491789  0.508211  42.258093  146.515561  0.044040  41477.877399  0.000090
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000        0.000000        0.000000        0.000000
  DYJetsToLL_M_50                                     Bkg           276.888044      231.206903       38.278698       38.814679
  Data                                                Data        85145.000000    85286.000000      291.796162      292.037669
  ST_s-channel_4f_leptonDecays                        Bkg             5.468383        5.654758        0.575663        0.609852
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            10.165030       10.147248        0.768595        0.729558
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            16.510507       17.228456        0.894954        0.926819
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          1485.817619     1493.037887       11.301827       11.343233
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          1488.367666     1470.900527       11.266979       11.204110
  TTWJetsToLNu                                        Bkg            58.235737       59.554387        0.459593        0.460391
  TTWJetsToQQ                                         Bkg            43.388590       41.674197        1.823412        1.842607
  TTZToLLNuNu                                         Bkg            42.747624       43.151611        0.345985        0.346570
  TTZToQQ                                             Bkg            63.027141       62.980456        0.283458        0.283728
  TTbar_AllHadronic                                   Bkg             2.371516        1.743820        0.406642        0.344491
  TTbar_SemiLeptonic                                  Bkg          1062.372231     1063.734139        6.773544        6.787169
  TTbar_Signal                                        Signal      81338.167313    81323.452255       50.655061       50.882033
  WJetsToLNu                                          Bkg             0.000000      196.392508        0.000000      140.132993
  WW                                                  Bkg            39.349031       47.050807        3.496991        3.745774
  WZ                                                  Bkg             3.872080        7.659943        1.012541        1.392198
  ZZ                                                  Bkg             4.265647        4.424159        1.025666        1.024220

# ===== O12 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O12  85281.000000  85150.000000  9359.388654  0.507740  0.492260  146.669156  41.721872  0.044040  41477.877399  0.000398
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000        0.000000        0.000000        0.000000
  DYJetsToLL_M_50                                     Bkg           247.907025      260.187922       39.428964       37.645648
  Data                                                Data        85281.000000    85150.000000      292.029108      291.804729
  ST_s-channel_4f_leptonDecays                        Bkg             5.804041        5.319100        0.620300        0.564389
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             9.856691       10.455587        0.730810        0.767405
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            16.785502       16.953461        0.901398        0.920553
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          1487.975256     1490.880250       11.316669       11.328426
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          1472.713303     1486.554890       11.204521       11.266571
  TTWJetsToLNu                                        Bkg            59.234029       58.556096        0.460549        0.459435
  TTWJetsToQQ                                         Bkg            40.197034       44.865754        1.820642        1.845344
  TTZToLLNuNu                                         Bkg            43.153018       42.746217        0.346395        0.346160
  TTZToQQ                                             Bkg            62.885593       63.122004        0.283566        0.283621
  TTbar_AllHadronic                                   Bkg             1.895348        2.219988        0.353453        0.398878
  TTbar_SemiLeptonic                                  Bkg          1056.549300     1069.557070        6.761510        6.799157
  TTbar_Signal                                        Signal      81363.219208    81298.400360       50.890050       50.647007
  WJetsToLNu                                          Bkg           196.392508        0.000000      140.132993        0.000000
  WW                                                  Bkg            42.156605       44.243234        3.593616        3.653177
  WZ                                                  Bkg             4.841046        6.690977        1.123000        1.304732
  ZZ                                                  Bkg             3.790366        4.899441        0.925890        1.115233

# ===== O13 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O13  85375.000000  85056.000000  9359.388654  0.511680  0.488320  146.466594  42.427499  0.044040  41477.877399  -0.000415
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000        0.000000        0.000000        0.000000
  DYJetsToLL_M_50                                     Bkg           258.094169      250.000778       38.627146       38.467929
  Data                                                Data        85375.000000    85056.000000      292.190007      291.643618
  ST_s-channel_4f_leptonDecays                        Bkg             5.446001        5.677140        0.607808        0.577821
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            10.540329        9.771949        0.778038        0.719479
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            17.047986       16.690977        0.923328        0.898555
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg          1498.013490     1480.842015       11.361671       11.283291
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg          1479.197367     1480.070826       11.237095       11.234082
  TTWJetsToLNu                                        Bkg            58.654276       59.135849        0.460277        0.459708
  TTWJetsToQQ                                         Bkg            44.899619       40.163168        1.856681        1.809079
  TTZToLLNuNu                                         Bkg            42.984545       42.914690        0.345946        0.346609
  TTZToQQ                                             Bkg            62.998422       63.009175        0.283606        0.283580
  TTbar_AllHadronic                                   Bkg             2.043303        2.072033        0.378271        0.375425
  TTbar_SemiLeptonic                                  Bkg          1058.176565     1067.929805        6.762210        6.798461
  TTbar_Signal                                        Signal      81297.093746    81364.525822       50.642761       50.894276
  WJetsToLNu                                          Bkg           196.392508        0.000000      140.132993        0.000000
  WW                                                  Bkg            44.745138       41.654700        3.710210        3.534701
  WZ                                                  Bkg             6.029325        5.502698        1.248828        1.184855
  ZZ                                                  Bkg             3.753588        4.936218        0.953293        1.091902

