# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  26760.000000  26803.000000  4727.985382  0.498797  0.501203  141.796601  137.496970  0.009809  59832.422397  0.000198
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           456.459040      461.825010        6.453401        6.491485
  TTWJetsToLNu                                        Bkg            19.181745       19.422924        0.260426        0.262179
  TTWJetsToQQ                                         Bkg            16.970816       14.315730        1.120267        1.087791
  TTZToLLNuNu                                         Bkg            17.170675       17.545517        0.221985        0.222845
  TTZToQQ                                             Bkg            22.338644       22.302357        0.176945        0.176972
  TTbar_AllHadronic                                   Bkg             0.238596        0.000000        0.119364        0.000000
  TTbar_SemiLeptonic                                  Bkg           137.671722      135.969351        2.380672        2.369250
  TTbar_Signal                                        Signal      26144.352021    26116.634987       29.365572       29.352556
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg            10.223264       16.352241        2.167883        2.698527
  WZ                                                  Bkg             5.303854        4.834733        1.393227        1.315063
  ZZ                                                  Bkg            14.043392        9.121712        1.912525        1.569011

# ===== O12 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O12  26786.000000  26777.000000  4727.985382  0.470788  0.529212  133.844143  145.249572  0.009809  59832.422397  -0.000875
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           198.025326      239.729870       99.049740      113.554059
  DYJetsToLL_M_50                                     Bkg           864.403289     1086.492039       89.447625       89.990488
  Data                                                Data        26786.000000    26777.000000      163.664291      163.636793
  ST_s-channel_4f_leptonDecays                        Bkg             0.798929        0.782552        0.232748        0.237571
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             2.688329        2.610499        0.368116        0.390201
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             2.433398        2.362949        0.333208        0.353198
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           457.909262      468.457619        6.549549        6.635658
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           461.533549      456.750501        6.486006        6.458907
  TTWJetsToLNu                                        Bkg            19.541706       19.062962        0.261462        0.261146
  TTWJetsToQQ                                         Bkg            15.535664       15.750883        1.093717        1.114482
  TTZToLLNuNu                                         Bkg            17.492003       17.224189        0.222340        0.222491
  TTZToQQ                                             Bkg            22.398609       22.242392        0.177017        0.176900
  TTbar_AllHadronic                                   Bkg             0.120103        0.118492        0.084971        0.083832
  TTbar_SemiLeptonic                                  Bkg           135.125815      138.515257        2.361547        2.388313
  TTbar_Signal                                        Signal      26107.616506    26153.370503       29.346261       29.371863
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg            11.632538       14.942967        2.322940        2.566265
  WZ                                                  Bkg             5.554677        4.583910        1.410803        1.296190
  ZZ                                                  Bkg            10.684700       12.480403        1.715956        1.781864

# ===== O13 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O13  26778.000000  26785.000000  4727.985382  0.477563  0.522437  138.934816  140.388069  0.009809  59832.422397  -0.001148
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           158.500397      279.254799      106.024670      107.070746
  DYJetsToLL_M_50                                     Bkg           926.072850     1024.822479       89.205549       90.230459
  Data                                                Data        26778.000000    26785.000000      163.639848      163.661235
  ST_s-channel_4f_leptonDecays                        Bkg             0.495738        1.085742        0.230722        0.239540
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             2.620722        2.678106        0.381346        0.377282
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             2.372202        2.424145        0.345183        0.341505
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           463.847997      462.518884        6.600664        6.584816
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           461.282523      457.001526        6.485550        6.459365
  TTWJetsToLNu                                        Bkg            19.196619       19.408050        0.260815        0.261792
  TTWJetsToQQ                                         Bkg            15.468001       15.818545        1.113903        1.094307
  TTZToLLNuNu                                         Bkg            17.482967       17.233225        0.222087        0.222744
  TTZToQQ                                             Bkg            22.282786       22.358215        0.177025        0.176891
  TTbar_AllHadronic                                   Bkg             0.119309        0.119286        0.084430        0.084376
  TTbar_SemiLeptonic                                  Bkg           137.919253      135.721820        2.377353        2.372581
  TTbar_Signal                                        Signal      26100.489993    26160.497016       29.340606       29.377513
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg            13.663493       12.912012        2.490989        2.403485
  WZ                                                  Bkg             4.274702        5.863885        1.255495        1.447137
  ZZ                                                  Bkg            12.313225       10.851879        1.801028        1.695831

