# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  51596.000000  51478.000000  6829.172974  0.487749  0.512251  115.665844  136.687076  0.068012  16812.151722  -0.000092
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  Data                                                Data        51611.000000    51463.000000      227.180545      226.854579
  ST_s-channel_4f_leptonDecays                        Bkg             3.264988        3.105192        0.487548        0.455375
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             5.873947        6.296053        0.573681        0.604051
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             9.452496        8.807704        0.676238        0.660320
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           833.667387      851.341433        8.498539        8.580893
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           848.040540      850.057328        9.351222        9.377100
  TTWJetsToLNu                                        Bkg            37.377332       37.411941        0.387415        0.387271
  TTWJetsToQQ                                         Bkg            33.175781       32.453082        1.637734        1.608389
  TTZToLLNuNu                                         Bkg            29.296010       29.582774        0.313939        0.314574
  TTZToQQ                                             Bkg            43.146488       43.582977        0.249887        0.250003
  TTbar_AllHadronic                                   Bkg             1.046563        1.105519        0.293344        0.283163
  TTbar_SemiLeptonic                                  Bkg           546.610009      538.989598        5.246876        5.203518
  TTbar_Signal                                        Signal      50879.957786    50940.788028       43.766059       43.793886
  WJetsToLNu                                          Bkg           -45.777195       87.812985       45.777195       62.239013
  WW                                                  Bkg            20.207442       19.271486        1.589161        1.574297
  WZ                                                  Bkg             4.364357        5.417677        0.689976        0.758523
  ZZ                                                  Bkg             8.597898        8.448186        1.582655        1.545424

# ===== O8 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O8  51602.000000  51472.000000  6829.172974  0.506022  0.493978  134.013789  118.752888  0.068012  16812.151722  0.000222
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           242.380517      188.634043       72.516748       84.607401
  DYJetsToLL_M_50                                     Bkg           744.108668      752.021766       80.836621       82.135074
  Data                                                Data        51602.000000    51472.000000      227.160736      226.874415
  ST_s-channel_4f_leptonDecays                        Bkg             3.131353        3.238827        0.463658        0.479678
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             5.864987        6.305013        0.553354        0.622726
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             8.623506        9.636694        0.655589        0.680825
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           845.985774      839.023047        8.561673        8.517902
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           841.864584      856.233283        9.313632        9.414437
  TTWJetsToLNu                                        Bkg            37.304178       37.485095        0.388383        0.386300
  TTWJetsToQQ                                         Bkg            32.547037       33.081826        1.636553        1.609590
  TTZToLLNuNu                                         Bkg            29.386194       29.492590        0.313517        0.314995
  TTZToQQ                                             Bkg            43.507432       43.222033        0.249188        0.250699
  TTbar_AllHadronic                                   Bkg             1.052302        1.099780        0.285137        0.291426
  TTbar_SemiLeptonic                                  Bkg           542.809880      542.789727        5.223208        5.227275
  TTbar_Signal                                        Signal      50921.660455    50899.085359       43.787132       43.772817
  WJetsToLNu                                          Bkg            42.035790        0.000000       77.260898        0.000000
  WW                                                  Bkg            20.864022       18.614906        1.643932        1.517013
  WZ                                                  Bkg             4.801614        4.980421        0.720485        0.729607
  ZZ                                                  Bkg             9.441132        7.604952        1.624835        1.501014

# ===== O9 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O9  51519.000000  51555.000000  6829.172974  0.496978  0.503022  128.581112  124.614773  0.068012  16812.151722  -0.000360
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           236.019028      194.995532       88.574924       67.613414
  DYJetsToLL_M_50                                     Bkg           776.369935      719.760500       79.967818       82.981189
  Data                                                Data        51519.000000    51555.000000      226.977972      227.057262
  ST_s-channel_4f_leptonDecays                        Bkg             3.199926        3.170254        0.460678        0.482540
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             5.843951        6.326049        0.557887        0.618668
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             8.843708        9.416492        0.653040        0.683271
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           838.164744      846.844076        8.521973        8.557620
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           847.665904      850.431963        9.361070        9.367269
  TTWJetsToLNu                                        Bkg            37.177156       37.612117        0.386646        0.388039
  TTWJetsToQQ                                         Bkg            31.994644       33.634219        1.610056        1.636095
  TTZToLLNuNu                                         Bkg            29.333617       29.545167        0.314000        0.314513
  TTZToQQ                                             Bkg            43.342796       43.386669        0.249762        0.250127
  TTbar_AllHadronic                                   Bkg             1.208024        0.944058        0.318079        0.255064
  TTbar_SemiLeptonic                                  Bkg           549.508834      536.090772        5.277552        5.172402
  TTbar_Signal                                        Signal      50892.105354    50928.745792       43.765604       43.794389
  WJetsToLNu                                          Bkg           -45.777195       87.812985       45.777195       62.239013
  WW                                                  Bkg            18.892751       20.586177        1.506969        1.653145
  WZ                                                  Bkg             3.584166        6.197869        0.627640        0.810859
  ZZ                                                  Bkg             8.575937        8.470147        1.567382        1.560912

# ===== O10 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
