# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  55105.000000  54486.000000  10717.755894  0.516261  0.483739  223.816570  208.476382  0.019400  59832.422397  0.000201
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           614.371089      699.308039      163.639143      172.463620
  DYJetsToLL_M_50                                     Bkg          1715.724416     2029.077349      136.182506      134.201301
  Data                                                Data        55040.000000    54551.000000      234.606053      233.561555
  ST_s-channel_4f_leptonDecays                        Bkg             5.272795        4.543233        0.561586        0.545987
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            16.237322       15.283162        0.967333        0.957683
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            14.697558       13.833879        0.875602        0.866867
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           923.153016      918.765329        9.592732        9.580823
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           911.197158      900.624404        9.403228        9.350095
  TTWJetsToLNu                                        Bkg            37.902766       37.491559        0.379265        0.379128
  TTWJetsToQQ                                         Bkg            28.964251       34.290388        1.571304        1.615102
  TTZToLLNuNu                                         Bkg            32.105652       32.093883        0.313812        0.314535
  TTZToQQ                                             Bkg            43.910602       43.681984        0.254643        0.254715
  TTbar_AllHadronic                                   Bkg             2.176527        1.510788        0.400003        0.326567
  TTbar_SemiLeptonic                                  Bkg           766.606631      767.263225        5.823519        5.827631
  TTbar_Signal                                        Signal      51708.505921    51655.221274       42.620077       42.593423
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg            22.869641       27.659240        3.320852        3.563765
  WZ                                                  Bkg            10.598791        9.649878        2.001115        1.932600
  ZZ                                                  Bkg            16.049928       20.841410        2.067100        2.430890

# ===== O9 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O9  54716.000000  54875.000000  10717.756639  0.496632  0.503368  218.976257  213.554812  0.019400  59832.422397  0.000444
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           601.357459      712.321668      172.514109      163.585915
  DYJetsToLL_M_50                                     Bkg          1872.293316     1872.508449      133.970362      136.409699
  Data                                                Data        54716.000000    54875.000000      233.914514      234.254136
  ST_s-channel_4f_leptonDecays                        Bkg             4.675481        5.140547        0.540337        0.567024
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg            15.607170       15.913314        0.953640        0.971319
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            14.127162       14.404275        0.863207        0.879210
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           921.404574      920.513771        9.583663        9.589895
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           915.482641      896.338920        9.425380        9.327764
  TTWJetsToLNu                                        Bkg            37.822633       37.571693        0.379316        0.379077
  TTWJetsToQQ                                         Bkg            32.615125       30.639515        1.612419        1.574057
  TTZToLLNuNu                                         Bkg            32.261277       31.938258        0.313780        0.314567
  TTZToQQ                                             Bkg            44.250017       43.343315        0.255106        0.254252
  TTbar_AllHadronic                                   Bkg             2.046525        1.640790        0.387847        0.340915
  TTbar_SemiLeptonic                                  Bkg           773.379869      760.489987        5.846339        5.804738
  TTbar_Signal                                        Signal      51704.859988    51658.938544       42.613922       42.599611
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg            24.299100       26.229781        3.394274        3.493907
  WZ                                                  Bkg            13.342858        6.905810        2.264555        1.615919
  ZZ                                                  Bkg            17.816771       19.074567        2.215368        2.296579

# ===== O10 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O10  55201.000000  54390.000000  10717.756639  0.478800  0.521200  207.444219  224.773564  0.019400  59832.422397  -0.000071
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           565.526128      748.153000      158.066136      177.585376
  DYJetsToLL_M_50                                     Bkg          1727.207489     2017.594276      133.447484      136.921266
