# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  6891.000000  6929.000000  1237.772441  0.438259  0.561741  59.824025  78.365133  0.009138  16812.151722  -0.002199
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
O9  6846.000000  6974.000000  1237.772441  0.522016  0.477984  64.828277  74.278546  0.009138  16812.151722  0.001834
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           118.852867       67.527545       48.580660       39.033260
  DYJetsToLL_M_50                                     Bkg           240.873254      192.318072       42.637986       42.048681
  Data                                                Data         6846.000000     6974.000000       82.740558       83.510478
  ST_s-channel_4f_leptonDecays                        Bkg             0.306803        0.245060        0.125424        0.132261
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             0.418030        0.343812        0.127164        0.130162
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             0.837759        0.553085        0.174150        0.186215
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           108.224445      115.410621        3.078561        3.124861
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           114.669074      110.076367        3.436081        3.364621
  TTWJetsToLNu                                        Bkg             5.035206        4.896774        0.141931        0.140447
  TTWJetsToQQ                                         Bkg             4.697259        4.848610        0.599284        0.615116
  TTZToLLNuNu                                         Bkg             4.573389        4.385617        0.121403        0.121101
  TTZToQQ                                             Bkg             5.976955        6.126024        0.092675        0.093744
  TTbar_AllHadronic                                   Bkg             0.000000        0.000000        0.000000        0.000000
  TTbar_SemiLeptonic                                  Bkg            36.868797       31.478465        1.373804        1.257898
  TTbar_Signal                                        Signal       6852.431166     6827.343053       15.987892       15.970870
  WJetsToLNu                                          Bkg             0.000000       46.917687        0.000000       46.917687
  WW                                                  Bkg             2.429228        2.145289        0.584646        0.574520
  WZ                                                  Bkg             0.706261        1.468085        0.265265        0.387590
  ZZ                                                  Bkg             1.667576        2.894424        0.760669        0.841113

# ===== O10 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O10  6952.000000  6868.000000  1237.772441  0.511322  0.488678  75.773550  63.074377  0.009138  16812.151722  0.002934
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg            68.211819      118.168593       42.481364       45.596158
  DYJetsToLL_M_50                                     Bkg           232.017746      201.173580       41.368378       43.298345
  Data                                                Data         6952.000000     6868.000000       83.378654       82.873397
  ST_s-channel_4f_leptonDecays                        Bkg             0.325062        0.226801        0.142491        0.113669
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             0.451040        0.310803        0.144384        0.110753
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             0.707315        0.683529        0.172951        0.187329
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           110.049296      113.585769        3.070978        3.132314
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           114.680208      110.065233        3.428356        3.372492
  TTWJetsToLNu                                        Bkg             4.954099        4.977881        0.140587        0.141792
  TTWJetsToQQ                                         Bkg             5.165947        4.379922        0.596821        0.617506
  TTZToLLNuNu                                         Bkg             4.378238        4.580767        0.120496        0.122003
