# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  41174.000000  41119.000000  7104.753172  0.488100  0.511900  164.472920  167.563608  0.006663  137642.451518  -0.000352
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
O10  41179.000000  41114.000000  7104.753172  0.492744  0.507256  170.620213  161.299867  0.006663  137642.451518  0.000091
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           235.552028      427.440247      124.420370      121.344284
  DYJetsToLL_M_50                                     Bkg          1434.356623     1390.705978      106.148766      105.504181
  Data                                                Data        41179.000000    41114.000000      202.926095      202.765875
  ST_s-channel_4f_leptonDecays                        Bkg             1.327470        1.062532        0.322217        0.277170
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             3.461313        3.471998        0.437227        0.435120
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             3.685778        3.967164        0.433600        0.444739
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           703.384452      711.073909        8.256604        8.314897
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           704.231771      698.105509        8.271130        8.239801
  TTWJetsToLNu                                        Bkg            29.845432       29.916247        0.340198        0.339945
  TTWJetsToQQ                                         Bkg            25.167487       25.007525        1.437451        1.428306
  TTZToLLNuNu                                         Bkg            26.462567       26.946579        0.285716        0.285838
  TTZToQQ                                             Bkg            34.938296       35.368830        0.216329        0.217120
  TTbar_AllHadronic                                   Bkg             0.241421        0.062005        0.120856        0.062005
  TTbar_SemiLeptonic                                  Bkg           211.656873      212.550497        3.100157        3.103848
  TTbar_Signal                                        Signal      40836.956019    40829.512257       38.444807       38.447999
  WJetsToLNu                                          Bkg            46.917687        0.000000       46.917687        0.000000
  WW                                                  Bkg            16.564366       14.585656        2.565753        2.463851
  WZ                                                  Bkg             5.622335        6.690598        1.343815        1.444031
  ZZ                                                  Bkg            17.410993       16.971004        2.146551        2.122677

# ===== O11 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O11  41401.000000  40892.000000  7104.753172  0.475343  0.524657  168.307332  163.711777  0.006663  137642.451518  0.000489
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg           195.164441      467.827834      121.299046      124.464474
  DYJetsToLL_M_50                                     Bkg          1353.960984     1471.101617      106.072667      105.580689
  Data                                                Data        41401.000000    40892.000000      203.472357      202.217704
  ST_s-channel_4f_leptonDecays                        Bkg             1.511347        0.878655        0.336729        0.259346
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             3.410288        3.523023        0.437028        0.435320
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             3.850662        3.802279        0.442018        0.436374
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           698.812897      715.645464        8.243904        8.327489
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           703.232025      699.105256        8.273887        8.237033
  TTWJetsToLNu                                        Bkg            29.930692       29.830987        0.339272        0.340869
  TTWJetsToQQ                                         Bkg            26.636379       23.538634        1.453879        1.411581
  TTZToLLNuNu                                         Bkg            26.742102       26.667045        0.285670        0.285883
  TTZToQQ                                             Bkg            35.164810       35.142316        0.216466        0.216984
  TTbar_AllHadronic                                   Bkg             0.238596        0.064831        0.119364        0.064831
  TTbar_SemiLeptonic                                  Bkg           212.582507      211.624863        3.104694        3.099311
  TTbar_Signal                                        Signal      40853.181691    40813.286585       38.452212       38.440593
  WJetsToLNu                                          Bkg            46.917687        0.000000       46.917687        0.000000
  WW                                                  Bkg            12.876004       18.274019        2.240685        2.762785
  WZ                                                  Bkg             6.320595        5.992339        1.429757        1.358992
  ZZ                                                  Bkg            19.845430       14.536567        2.285814        1.971927

# ===== O12 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O12  41066.000000  41227.000000  7104.753172  0.493009  0.506991  158.645369  173.091163  0.006663  137642.451518  -0.000696
